NU_ANO_CENSO;NO_REGIAO;CO_REGIAO;NO_UF;SG_UF;CO_UF;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;LATITUDE;LONGITUDE;TP_SITUACAO_FUNCIONAMENTO;IN_EJA;IN_PROFISSIONALIZANTE;IN_COMUM_CRECHE;IN_COMUM_PRE;IN_COMUM_FUND_AI;IN_COMUM_FUND_AF;IN_COMUM_MEDIO_MEDIO;IN_COMUM_MEDIO_INTEGRADO;IN_COMUM_MEDIO_FIC;IN_COMUM_MEDIO_NORMAL
2025;Nordeste;2;Paraíba;PB;25;2500601;EMEIEF JOSE ALBINO PIMENTEL;25100211;3;2;-7.438178742;-34.89523787;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500601;EMPG JOSE DA SILVA TORRES;25100220;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2500601;EMEIEF JOSE FERNANDES BARBOSA;25100238;3;1;-7.441705;-34.91308667;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500601;EMEIEF MARIA CANDIDA ANDRADE TORRES;25100254;3;2;-7.43649;-34.91249333;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500601;EMEIEF OLIVIA CORREIA DA SILVA;25100262;3;2;-7.3990525;-34.91226265;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500601;EMEIEF SEVERINO VALENCO DA SILVA;25100270;3;2;-7.332100435;-34.89278499;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500601;EMEIEF MARIA DOMINGOS DA CONCEICAO;25100335;3;2;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500601;EMEIEF PROF ZELIA CORREIA DO O;25100360;3;1;-7.4353;-34.91111667;1;1;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500601;EEEFM ANTONIO CAMELO;25102519;2;2;-7.349686667;-34.94822833;1;1;1;0;0;0;1;1;0;1;0
2025;Nordeste;2;Paraíba;PB;25;2500601;INSTITUTO DE ENS SAO FRANCISCO DE ASSIS;25104152;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2500601;COLEGIO E CURSO IMPACTO;25119613;4;1;;;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500601;CENTRO EDUCACIONAL CAMINHO DO SABER;25121359;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500601;CRECHE MUNICIPAL JULIETA FRANCISCA DA SILVA;25124285;3;2;-7.436511667;-34.91249667;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500601;INSTITUTO EDUCACIONAL SHEKINAH KIDS;25126512;4;1;;;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500601;CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOANA LOPES DA COSTA;25127934;3;1;-7.440324493;-34.9127305;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500601;CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOSEFA AMBROZIO DOS SANTOS;25127942;3;1;-7.434894964;-34.91088353;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500601;PRIME SCHOOL;25130528;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2500601;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOAO FRANCISCO DE LIMA;25132261;3;2;-7.3532243;-34.9468791;1;1;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500601;CENTRO EDUCACIONAL CRESCER;25135562;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500601;INSTITUTO EDUCACIONAL FONTE DO JARDIM;25165801;4;1;-7.434525;-34.91139;1;0;0;1;1;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;EDUC NOSSA SENHORA DE FATIMA;25004832;4;1;-6.729815;-38.44893;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;EEIF NOSSA SENHORA DO ROSARIO;25004840;4;1;;;3;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2500700;EEEFM MINISTRO JOSE AMERICO DE ALMEIDA;25004875;2;1;-6.7249019;-38.4507369;1;1;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;ECIT CORONEL JACOB GUILHERME FRANTZ;25004883;2;1;-6.72840682;-38.44756861;1;0;1;0;0;0;0;0;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;EEEIEF DISTRITO DE UMARI;25004948;2;2;-6.841159;-38.38241;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2500700;EMEF CONEGO MANOEL JACOME;25004972;3;1;-6.727146548;-38.44842763;3;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2500700;EEEM DE BANDARRA;25004999;2;2;-6.58707195;-38.36727616;1;1;1;0;0;0;0;0;0;1;0
2025;Nordeste;2;Paraíba;PB;25;2500700;EMEF DE GRAVATA;25005030;3;2;-6.922843333;-38.41019667;3;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2500700;EMEIEF JOSE GONCALVES DA SILVA;25005227;3;1;-6.72418573;-38.45545326;1;1;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;EMEIEF JACOB GUILHERME FRANTZ;25005502;3;2;-6.92500978;-38.39622387;1;1;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;EMEIEF AUREA ALMEIDA BRAGA;25005634;3;2;-6.881775;-38.37042;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;EMEIEF FRANCISCA HERMINA DE JESUS;25005642;3;2;-6.75307705;-38.39446011;1;1;0;1;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;EMEIEF JOSE LUIZ DE SOUZA;25005758;3;2;-6.80099774;-38.45601554;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;EMEIEF AMELIA SOARES DE MORAIS;25005804;3;2;-6.841009757;-38.38222107;1;1;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;EMEIEF JOSE RODRIGUES DA SILVA;25005855;3;2;-6.7581659;-38.43512746;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;EMEF PROF FRASSINETE BERNARDO;25102621;3;1;-6.729541667;-38.44918333;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;EMEIEF MARIA VIEIRA DE SOUSA;25114565;3;2;-6.599616813;-38.38012962;1;1;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;EMEIEF FREI ANTONIO JOSE;25114654;3;2;-6.881745597;-38.40304306;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;EPEIEF PROFESSOR LIRA;25117246;4;1;-6.7277188;-38.450495;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;EMEI PROFESSORA AURILIA BRECKENFELD DANTAS;25118439;3;1;-6.724482402;-38.45128485;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;EMEIEF DR JOSE DANTAS PINHEIRO;25118447;3;1;-6.72726;-38.446965;1;1;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;EEIF NOSSA SENHORA DA CONCEICAO;25122479;4;1;-6.7242757;-38.44652158;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;EMEIEF RAIMUNDO RODRIGUES DOS SANTOS;25122487;3;2;-6.670083;-38.49472;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;ESCOLA DE EDUC ESPECIAL DIOGO DOULAVINCE AMADOR;25122509;4;1;-6.726707515;-38.44781565;1;0;;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;CRECHE MUNICIPAL ANTONIA CAVALCANTE ALEXANDRE BRECKENFELD;25128329;3;1;-6.7236378;-38.45792013;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;EMEI PROFESSORA MARIA FERNANDES DE SANTANA;25133764;3;1;;;1;0;0;0;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;CRECHE MUNICIPAL MARIA DE SOUSA PIRES;25133934;3;2;;;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;CRECHE VANDALUCIA LINS DE CARVALHO;25135112;3;2;;;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500700;CRECHE MUNICIPAL ZULMIRA LINS DE CARVALHO;25135163;3;1;;;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500734;ECI DE AMPARO;25049640;2;1;-7.56722544;-37.06115964;1;1;1;0;0;0;0;0;0;1;0
2025;Nordeste;2;Paraíba;PB;25;2500734;ESCOLA M DE EDUCACAO BASICA ILDEFONSO ANSELMO DA SILVA;25049852;3;1;-7.56726;-37.0612517;1;1;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500734;EMEIEF JOAO BATISTA DA SILVA;25049879;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2500734;EMEIEF MESSIAS DAS NEVES FEITOSA;25049941;3;2;-7.53647268;-37.04110374;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2500734;ESCOLA INTEGRADA DE EDUCACAO DO CAMPO JUVENAL FERREIRA DE BRITO;25050168;3;2;-7.564062775;-37.03176117;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500734;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL TERTULINA MARIA DA NOBREGA;25133926;3;1;-7.56187147;-37.07036713;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500775;ECIT DOUTOR JOSE GADELHA;25018094;2;1;-6.7865188;-38.0856147;1;1;1;0;0;0;0;0;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2500775;EMEF JOAQUIM HONORIO DE QUEIROGA;25018728;3;2;-6.746943213;-38.03226873;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500775;EMEF JORGE DELFINO DE LIMA;25018914;3;2;-6.862682828;-38.12452995;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500775;EMEF JOAO BATISTA DA SILVA;25019023;3;2;-6.685942719;-38.05441208;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500775;CRECHE ALEXANDRINA FERREIRA DE ARAUJO;25019210;3;1;-6.787106171;-38.07930152;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500775;EMEF DJALMA GOMES DE SA;25019392;3;2;-6.820671254;-38.01225839;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500775;EMEF JOAQUINA AMELIA DE SA;25019406;3;1;-6.787016557;-38.07964402;1;1;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500775;EMEF JOSE EMIDIO DE SOUSA;25019414;3;2;-6.819652816;-38.03056219;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500775;EMEF ANTONIO MEIRA DE SA;25019481;3;1;-6.784868666;-38.08469351;1;0;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500775;EMEF LILI QUEIROGA;25019490;3;2;-6.817151163;-38.08440716;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500775;EMEF NIVALDO GOMES DE SA;25019678;3;2;-6.797986454;-38.1199496;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500775;COLEGIO JEAN PIAGET;25116371;4;1;;;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500775;INSTITUTO EDUCACIONAL PAULO FREIRE;25120212;4;1;-6.7866151;-38.0849926;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500775;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL NABOR MEIRA GARRIDO;25133195;3;2;;;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500775;EMEF SEVERINA FERREIRA DE SOUSA;25241923;3;1;-6.791261126;-38.08523473;1;0;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;CREI MARIA VALENTINA DE AQUINO;25066625;3;1;-6.851159;-35.38268;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;EEEM RODRIGUES DE CARVALHO;25066668;2;1;-6.853955028;-35.37948756;1;1;0;0;0;0;0;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;ECI FRANCISCO PESSOA DE BRITO;25066676;2;1;-6.849918333;-35.37463333;1;0;1;0;0;0;0;1;0;1;0
2025;Nordeste;2;Paraíba;PB;25;2500809;EMEF ALICE DE ALMEIDA CARNEIRO;25066692;3;1;-6.850609;-35.38763;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;EMEF BOM JESUS;25066706;3;2;-6.781898;-35.37572;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL SANTA MARIA;25066773;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2500809;EMEF MARIA DAS DORES BELISIO DA SILVA;25066790;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2500809;EMEF DR ORLANDO JORGE DE SOUZA;25066803;3;2;-6.84816;-35.35747;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;ESC MUN ENS FUND JOAO DUTRA DE ARAUJO;25066811;3;2;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;EMEF JOAO FERREIRA DA SILVA;25066820;3;2;;;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;ESC MUN ENS FUND JOAQUIM BENTO DE OLIVEIRA;25066846;3;2;;;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;EMEF JOSE AMERICO DE ALMEIDA;25066854;3;2;;;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;EMEF JULIO JOSE DA SILVA;25066889;3;2;;;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;EMEF LUIZ BARBOSA;25066897;3;2;-6.810316;-35372;1;0;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;EMEF MARGARIDA PESSOA COUTINHO;25066900;3;1;-6.849845;-35.37483;1;1;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;ESC MUN ENS FUND LUIZ PEREIRA DA SILVA;25066935;3;2;-6.836384;-35.32694;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;ESC MUN ENS FUND JOSE ALVES DE SOUZA;25066960;3;2;;;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;EMEF NOSSA SENHORA DA LUZ;25066986;3;2;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;EMEF DOUTOR FERNANDO DA CUNHA LIMA;25066994;3;2;;;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;EMEF JOAO MAXIMINO;25067001;3;2;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;EMEF JOSE ROSAS DE VASCONCELOS;25067010;3;2;-6.787221;-35.35361;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;EMEF LUCILA AVILA PESSOA;25067028;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2500809;EMEF SAO TARCISIO;25067060;3;2;;;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;CENTRO DE EDUCACAO INFANTIL MACHADO DE ASSIS;25106180;4;1;;;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;CREI TIA JULIA;25109383;3;2;-6.811632;-35.36666;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;EMEF AGRIPINO RIBEIRO FILHO;25109650;3;1;-6.850482;-35.38759;1;1;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;EMEF OLIVIO MAROJA;25113348;3;2;;;1;1;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;EDUCANDARIO SOSSEGO DA MAMAE;25117629;4;1;-6.85084901;-35.384645;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;AGUIA COLEGIO E CURSO;25127845;4;1;;;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;AGUIA COLEGIO E CURSO;25127861;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2500809;EDUCANDARIO PEQUENO PRINCIPE;25129830;4;1;-6.85174069;-35.38132594;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500809;INSTITUTO PEDAGOGICO AQUARELA;25134485;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500908;CRECHE MUNICIPAL PADRE LAMBERT DE GROOT;25054740;3;1;-6.83022766;-35.76179113;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500908;EEEFM E EJA ANESIO DEODONIO MORENO;25054767;2;1;-6.83151101;-35.76217239;1;1;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500908;ECI MONSENHOR JOSE PAULINO;25054783;2;1;-6.8340934;-35.7639117;1;1;0;0;0;0;0;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500908;EMEIF JOAO MARTINS DE LIMA;25054830;3;2;-6.86220943;-35.79988233;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500908;GR ESC MARIA DO CARMO ALVES DE MORAIS;25054856;3;1;-6.82557741;-35.76060405;1;1;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500908;ESCOLA MUNICIPAL EM TEMPO INTEGRAL DO ENSINO INFANTIL E FUNDAMENTAL MARIA DO CARMO CASTRO;25054864;3;1;-6.83872706;-35.76660131;1;1;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500908;EMEIF POLO DE ARACA;25054872;3;2;-6.842252375;-35.71759067;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500908;EMEIF SEVERINO ALVES DA SILVA;25054880;3;2;-6.824207311;-35.72983864;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500908;EMEIF JOAQUIM ALVES DA SILVA;25054937;3;1;-6.82811073;-35.75570442;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500908;EMEIF JOSE FERREIRA DE MELO;25054945;3;2;-6.85895987;-35.75715553;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500908;EMEIF MARIA JOSE DE ALBUQUERQUE;25054961;3;1;-6.82182412;-35.76207467;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500908;EMEIF OLINTO ONOFRE DE SOUZA;25054970;3;2;-6.85932178;-35.72163401;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500908;EMEIF BARRA DO SALGADO;25066072;3;2;-6.870740033;-35.68409272;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500908;EMEIF CONEGO TEODOMIRO QUEIROZ;25066277;3;2;-6.860998878;-35.69673238;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500908;INSTITUTO PARAISO DA INFANCIA;25104110;4;1;-6.834741393;-35.76453636;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500908;E M E F PROFª LUZIA LAUDELINO DA SILVA MEDEIROS;25112945;3;1;-6.8387598;-35.76671262;1;0;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500908;CENTRO EDUCACIONAL EVOLUCAO;25128647;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2500908;ESCOLA NOVA GERACAO;25129937;4;1;-6.82999199;-35.76048082;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500908;CRECHE MUNICIPAL SEVERINO PEREIRA DA SILVA;25130919;3;1;-6.84194182;-35.76853329;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2500908;CENTRO EDUCACIONAL EVOLUCAO COLEGIO E CURSOS LTDA;25134663;4;1;;;1;0;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;EMEF JOAO ALVES;25000012;3;1;-6.53155362;-35.73874371;1;1;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;CRECHE MUL JOSE CLAUDINO DE ARAUJO;25058924;3;2;-6.557653333;-35.78087833;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;CRECHE BENEDITA TARGINO MARANHAO;25058932;3;2;-6.543658264;-35.82028608;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;CRECHE MUNICIPAL PROFESSORA MARIA ILCAR FARIAS TARGINO;25058940;3;1;-6.531806085;-35.74045013;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;CRECHE NOEMIA DANTAS CARNEIRO;25058959;3;1;-6.523953333;-35.743445;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;ECIT BENJAMIN MARANHAO;25058975;2;1;-6.536495844;-35.74498985;1;0;1;0;0;0;1;0;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;EEEM TARGINO PEREIRA;25059017;2;1;-6.5278766;-35.7412436;1;1;0;0;0;0;0;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;EMEF EM BOA VISTA;25059106;3;2;-6.5504373;-35.8558452;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;EMEF JOANA MARIA DA CONCEICAO;25059122;3;2;-6.5565762;-35.7804212;1;1;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;EMPG NOSSA SENHORA DA LUZ;25059130;3;2;-6.503896569;-35.75745307;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;EMEF EM TIMBAUBA;25059165;3;2;-6.58599754;-35.71404936;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;EMEF MONSENHOR SEVERINO CAVALCANTE DE MIRANDA;25059181;3;1;-6.53458948;-35.74071551;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;EMEF ANTONIO PINHEIRO DE ASSIS;25059289;3;2;-6.5532954;-35.8248689;1;1;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;EMEF MARIZETE ARAUJO BEZERRA;25059386;3;1;-6.539150896;-35.74581983;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;EMEF RITA NUNES DA COSTA;25059408;3;1;-6.52957647;-35.74193131;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;EMEF JOSE FRANCISCO DE LIMA;25059432;3;2;-6.5439333;-35.778503;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;EMEF 31 DE MARCO;25059467;3;2;-6.54654409;-35.76209661;3;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2501005;EMEF ANTONIO CANDIDO RIBEIRO;25059475;3;2;-6.54033;-35.81506833;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;EMEF ERNESTO MOREIRA;25059491;3;2;-6.5660255;-35.7889906;1;1;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;EMEF SANTOS DUMONT;25059548;3;2;-6.5871657;-35.743148;1;0;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;EMEF PROF JOAO MOREIRA SOARES;25059556;3;1;-6.5305523;-35.7398077;1;1;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;PRE ESC BRANCA DE NEVE;25059580;3;1;-6.530911667;-35.74180833;1;0;0;0;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;EMEF SAO LUIS;25105272;3;2;-6.498793499;-35.73201676;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;EMEF PREFEITA MARIA CELESTE TORRES DA SILVA;25110829;3;2;-6.550957938;-35.77524793;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;CRECHE FRANCISCO MARINHO DO NASCIMENTO;25112309;3;2;-6.58219;-35.74887167;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;CRECHE MARLIETE ALVES PESSOA;25122193;3;2;-6.5667293;-35.7848805;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;CENTRO EDUCACIONAL INTEGRADO;25123416;4;1;-6.5320028;-35.7383366;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;EMEF MANOEL FRANCISCO MARTINIANO;25125710;3;2;-6.5362815;-35.8522463;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;INTEGRAL COLEGIO E CURSO;25126032;4;1;;;1;0;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2501005;ICSS-INSTITUTO CRESCER SABENDO SER;25132857;4;1;;;1;0;0;1;1;1;1;0;0;0;0
